"customer_state","customer_city",city_count,state_count,city_count_percent
PR,barbosa ferraz,2,4887,.040000000000
PR,bocaiuva do sul,2,4887,.040000000000
PR,amapora,2,4887,.040000000000
PR,altamira do parana,2,4887,.040000000000
PR,alto alegre,2,4887,.040000000000
PR,alto parana,2,4887,.040000000000
PR,kalore,2,4887,.040000000000
PR,lindoeste,2,4887,.040000000000
PR,mandirituba,2,4887,.040000000000
PR,luiziana,2,4887,.040000000000
PR,lunardelli,2,4887,.040000000000
PR,lupionopolis,2,4887,.040000000000
PR,jaboti,2,4887,.040000000000
PR,juranda,2,4887,.040000000000
PR,jardim alegre,2,4887,.040000000000
PR,mercedes,2,4887,.040000000000
PR,nossa senhora das gracas,2,4887,.040000000000
PR,maua da serra,2,4887,.040000000000
PR,matelandia,2,4887,.040000000000
PR,mariluz,2,4887,.040000000000
PR,quitandinha,2,4887,.040000000000
PR,rancho alegre,2,4887,.040000000000
PR,porto amazonas,2,4887,.040000000000
PR,roncador,2,4887,.040000000000
PR,rondon,2,4887,.040000000000
PR,perola,2,4887,.040000000000
PR,perola d'oeste,2,4887,.040000000000
PR,paraiso do norte,2,4887,.040000000000
PR,pato bragado,2,4887,.040000000000
PR,palmeirinha,2,4887,.040000000000
PR,palmital,1,4887,.020000000000
PR,novo itacolomi,1,4887,.020000000000
PR,ourizona,1,4887,.020000000000
PR,ouro verde do oeste,1,4887,.020000000000
PR,paranapoema,1,4887,.020000000000
PR,perola independente,1,4887,.020000000000
PR,perobal,1,4887,.020000000000
PR,paula freitas,1,4887,.020000000000
PR,planaltina do parana,1,4887,.020000000000
PR,pirapo,1,4887,.020000000000
PR,rosario do ivai,1,4887,.020000000000
PR,sabaudia,1,4887,.020000000000
PR,salto do itarare,1,4887,.020000000000
PR,rio verde,1,4887,.020000000000
PR,reserva do iguacu,1,4887,.020000000000
PR,porto rico,1,4887,.020000000000
PR,pranchita,1,4887,.020000000000
PR,rancho alegre d'oeste,1,4887,.020000000000
PR,querencia do norte,1,4887,.020000000000
PR,quatro pontes,1,4887,.020000000000
PR,mariental,1,4887,.020000000000
PR,marilandia do sul,1,4887,.020000000000
PR,marilena,1,4887,.020000000000
PR,mariopolis,1,4887,.020000000000
PR,mato rico,1,4887,.020000000000
PR,nova america da colina,1,4887,.020000000000
PR,nova esperanca do sudoeste,1,4887,.020000000000
PR,nova laranjeiras,1,4887,.020000000000
PR,nova santa barbara,1,4887,.020000000000
PR,jardim olinda,1,4887,.020000000000
PR,jataizinho,1,4887,.020000000000
PR,jussara,1,4887,.020000000000
PR,jaguapita,1,4887,.020000000000
PR,manfrinopolis,1,4887,.020000000000
PR,laranjal,1,4887,.020000000000
PR,leopolis,1,4887,.020000000000
PR,alto piquiri,1,4887,.020000000000
PR,alto sao joao,1,4887,.020000000000
PR,alto alegre do iguacu,1,4887,.020000000000
PR,alto paraiso,1,4887,.020000000000
PR,bom jesus do sul,1,4887,.020000000000
PR,bom sucesso,1,4887,.020000000000
PR,balsa nova,1,4887,.020000000000
PR,barra do jacare,1,4887,.020000000000
PR,barracao,1,4887,.020000000000
PR,conselheiro mairinck,1,4887,.020000000000
PR,contenda,1,4887,.020000000000
PR,boa esperanca,1,4887,.020000000000
PR,boa esperanca do iguacu,1,4887,.020000000000
PR,campo bonito,1,4887,.020000000000
PR,campo do tenente,1,4887,.020000000000
PR,candoi,1,4887,.020000000000
PR,campo magro,1,4887,.020000000000
PR,ibema,1,4887,.020000000000
PR,guaraquecaba,1,4887,.020000000000
PR,godoy moreira,1,4887,.020000000000
PR,foz do jordao,1,4887,.020000000000
PR,guairaca,1,4887,.020000000000
PR,guamiranga,1,4887,.020000000000
PR,guapirama,1,4887,.020000000000
PR,icaraima,1,4887,.020000000000
PR,iguaracu,1,4887,.020000000000
PR,iguatu,1,4887,.020000000000
PR,ilha dos valadares,1,4887,.020000000000
PR,iretama,1,4887,.020000000000
PR,itambe,1,4887,.020000000000
PR,diamante d'oeste,1,4887,.020000000000
PR,doce grande,1,4887,.020000000000
PR,farol,1,4887,.020000000000
PR,fenix,1,4887,.020000000000
PR,florida,1,4887,.020000000000
PR,formosa do oeste,1,4887,.020000000000
PR,corumbatai do sul,1,4887,.020000000000
PR,coronel domingos soares,1,4887,.020000000000
PR,cruzeiro do iguacu,1,4887,.020000000000
PR,douradina,1,4887,.020000000000
PR,doutor camargo,1,4887,.020000000000
PR,doutor ulysses,1,4887,.020000000000
PR,xambre,1,4887,.020000000000
PR,santo antonio do caiua,1,4887,.020000000000
PR,santana,1,4887,.020000000000
PR,santana do itarare,1,4887,.020000000000
PR,santa lucia,1,4887,.020000000000
PR,santa margarida,1,4887,.020000000000
PR,santa amelia,1,4887,.020000000000
PR,santa cecilia do pavao,1,4887,.020000000000
PR,sao jorge do ivai,1,4887,.020000000000
PR,sao jorge do oeste,1,4887,.020000000000
PR,santo inacio,1,4887,.020000000000
PR,sao carlos do ivai,1,4887,.020000000000
PR,sao clemente,1,4887,.020000000000
PR,sao jorge d'oeste,1,4887,.020000000000
PR,sao jose da boa vista,1,4887,.020000000000
PR,sao miguel do cambui,1,4887,.020000000000
PR,sao sebastiao da amoreira,1,4887,.020000000000
PR,sao pedro do iguacu,1,4887,.020000000000
PR,serra dos dourados,1,4887,.020000000000
PR,sede alvorada,1,4887,.020000000000
PR,tamboara,1,4887,.020000000000
PR,sulina,1,4887,.020000000000
PR,tupassi,1,4887,.020000000000
PR,vila reis,1,4887,.020000000000
PR,vitoria,1,4887,.020000000000
PR,vitorino,1,4887,.020000000000
PR,adhemar de barros,1,4887,.020000000000
PR,adrianopolis,1,4887,.020000000000
PR,alexandra,1,4887,.020000000000
SC,florianopolis,546,3536,15.440000000000
SC,joinville,260,3536,7.350000000000
SC,blumenau,183,3536,5.180000000000
SC,sao jose,166,3536,4.690000000000
SC,itajai,118,3536,3.340000000000
SC,chapeco,99,3536,2.800000000000
SC,balneario camboriu,98,3536,2.770000000000
SC,palhoca,94,3536,2.660000000000
SC,criciuma,93,3536,2.630000000000
SC,jaragua do sul,85,3536,2.400000000000
SC,lages,81,3536,2.290000000000
SC,brusque,57,3536,1.610000000000
SC,tubarao,55,3536,1.560000000000
SC,concordia,49,3536,1.390000000000
SC,videira,47,3536,1.330000000000
SC,sao bento do sul,44,3536,1.240000000000
SC,itapema,42,3536,1.190000000000
SC,cacador,40,3536,1.130000000000
SC,sao miguel do oeste,40,3536,1.130000000000
SC,imbituba,34,3536,.960000000000
SC,rio do sul,33,3536,.930000000000
SC,navegantes,29,3536,.820000000000
SC,gaspar,29,3536,.820000000000
SC,mafra,28,3536,.790000000000
SC,xanxere,28,3536,.790000000000
SC,tijucas,27,3536,.760000000000
SC,canoinhas,27,3536,.760000000000
SC,camboriu,27,3536,.760000000000
SC,indaial,26,3536,.740000000000
SC,joacaba,26,3536,.740000000000
SC,biguacu,25,3536,.710000000000
SC,curitibanos,21,3536,.590000000000
SC,icara,21,3536,.590000000000
SC,garopaba,20,3536,.570000000000
SC,braco do norte,20,3536,.570000000000
SC,ararangua,18,3536,.510000000000
SC,timbo,17,3536,.480000000000
SC,penha,17,3536,.480000000000
SC,sao francisco do sul,16,3536,.450000000000
SC,barra velha,16,3536,.450000000000
SC,bombinhas,15,3536,.420000000000
SC,fraiburgo,15,3536,.420000000000
SC,campos novos,14,3536,.400000000000
SC,ituporanga,14,3536,.400000000000
SC,taio,14,3536,.400000000000
SC,porto uniao,14,3536,.400000000000
SC,rio negrinho,13,3536,.370000000000
SC,guaramirim,13,3536,.370000000000
SC,ibirama,13,3536,.370000000000
SC,laguna,13,3536,.370000000000
SC,itapiranga,12,3536,.340000000000
SC,forquilhinha,12,3536,.340000000000
SC,santo amaro da imperatriz,12,3536,.340000000000
SC,treze tilias,11,3536,.310000000000
SC,araquari,11,3536,.310000000000
SC,faxinal dos guedes,11,3536,.310000000000
SC,maravilha,10,3536,.280000000000
SC,balneario picarras,10,3536,.280000000000
SC,capinzal,10,3536,.280000000000
SC,sao lourenco do oeste,10,3536,.280000000000
SC,sombrio,10,3536,.280000000000
SC,sao joao batista,10,3536,.280000000000
SC,urussanga,10,3536,.280000000000
SC,xaxim,9,3536,.250000000000
SC,sao joaquim,9,3536,.250000000000
SC,schroeder,9,3536,.250000000000
SC,pomerode,9,3536,.250000000000
SC,porto belo,9,3536,.250000000000
SC,pinhalzinho,9,3536,.250000000000
SC,herval d'oeste,9,3536,.250000000000
SC,itapoa,9,3536,.250000000000
SC,itaiopolis,8,3536,.230000000000
SC,lauro muller,8,3536,.230000000000
SC,orleans,8,3536,.230000000000
SC,papanduva,8,3536,.230000000000
SC,correia pinto,8,3536,.230000000000
SC,campo ere,7,3536,.200000000000
SC,passo de torres,7,3536,.200000000000
SC,rodeio,7,3536,.200000000000
SC,presidente getulio,7,3536,.200000000000
SC,piratuba,6,3536,.170000000000
SC,seara,6,3536,.170000000000
SC,santa cecilia,6,3536,.170000000000
SC,catanduvas,6,3536,.170000000000
SC,benedito novo,6,3536,.170000000000
SC,apiuna,6,3536,.170000000000
SC,nova trento,6,3536,.170000000000
SC,morro da fumaca,6,3536,.170000000000
SC,gravatal,6,3536,.170000000000
SC,ipora do oeste,6,3536,.170000000000
SC,abelardo luz,6,3536,.170000000000
SC,ipumirim,5,3536,.140000000000
SC,guabiruba,5,3536,.140000000000
SC,laurentino,5,3536,.140000000000
SC,palmitos,5,3536,.140000000000
SC,otacilio costa,5,3536,.140000000000
SC,anita garibaldi,5,3536,.140000000000
SC,capivari de baixo,5,3536,.140000000000
SC,garuva,5,3536,.140000000000
SC,sao carlos,5,3536,.140000000000
SC,trombudo central,5,3536,.140000000000
SC,tres barras,5,3536,.140000000000
SC,vargem bonita,5,3536,.140000000000
SC,turvo,4,3536,.110000000000
SC,sideropolis,4,3536,.110000000000
SC,saudades,4,3536,.110000000000
SC,sao jose do cedro,4,3536,.110000000000
SC,praia grande,4,3536,.110000000000
SC,quilombo,4,3536,.110000000000
SC,rio do campo,4,3536,.110000000000
SC,salto veloso,4,3536,.110000000000
SC,corupa,4,3536,.110000000000
SC,cunha pora,4,3536,.110000000000
SC,cocal do sul,4,3536,.110000000000
SC,canelinha,4,3536,.110000000000
SC,ascurra,4,3536,.110000000000
SC,balneario arroio do silva,4,3536,.110000000000
SC,balneario barra do sul,4,3536,.110000000000
SC,palma sola,4,3536,.110000000000
SC,guaruja do sul,4,3536,.110000000000
SC,ibiam,4,3536,.110000000000
SC,ilhota,4,3536,.110000000000
SC,imbuia,4,3536,.110000000000
SC,irineopolis,4,3536,.110000000000
SC,jacinto machado,4,3536,.110000000000
SC,ita,3,3536,.080000000000
SC,irani,3,3536,.080000000000
SC,palmeira,3,3536,.080000000000
SC,nova veneza,3,3536,.080000000000
SC,nova erechim,3,3536,.080000000000
SC,major vieira,3,3536,.080000000000
SC,massaranduba,3,3536,.080000000000
SC,meleiro,3,3536,.080000000000
SC,lontras,3,3536,.080000000000
SC,balneario gaivota,3,3536,.080000000000
SC,balneario rincao,3,3536,.080000000000
SC,caibi,3,3536,.080000000000
SC,anchieta,3,3536,.080000000000
SC,dionisio cerqueira,3,3536,.080000000000
SC,governador celso ramos,3,3536,.080000000000
SC,grao para,3,3536,.080000000000
SC,sangao,3,3536,.080000000000
SC,rio fortuna,3,3536,.080000000000
SC,riqueza,3,3536,.080000000000
SC,rio do oeste,3,3536,.080000000000
SC,pouso redondo,3,3536,.080000000000
SC,ponte serrada,3,3536,.080000000000
SC,petrolandia,3,3536,.080000000000
SC,sao jose do cerrito,3,3536,.080000000000
SC,sao ludgero,3,3536,.080000000000
SC,timbe do sul,3,3536,.080000000000
SC,urubici,3,3536,.080000000000
SC,witmarsum,3,3536,.080000000000
SC,xavantina,2,3536,.060000000000
SC,zortea,2,3536,.060000000000
SC,sao martinho,2,3536,.060000000000
SC,sao pedro de alcantara,2,3536,.060000000000
SC,sao joao do sul,2,3536,.060000000000
SC,sao domingos,2,3536,.060000000000
SC,santa rosa de lima,2,3536,.060000000000
SC,passos maia,2,3536,.060000000000
SC,paulo lopes,2,3536,.060000000000
SC,peritiba,2,3536,.060000000000
SC,rancho queimado,2,3536,.060000000000
SC,rio das antas,2,3536,.060000000000
SC,botuvera,2,3536,.060000000000
SC,campo alegre,2,3536,.060000000000
SC,celso ramos,2,3536,.060000000000
SC,alfredo wagner,2,3536,.060000000000
SC,anitapolis,2,3536,.060000000000
SC,antonio carlos,2,3536,.060000000000
SC,aurora,2,3536,.060000000000
SC,armazem,2,3536,.060000000000
SC,bom jesus,2,3536,.060000000000
SC,luiz alves,2,3536,.060000000000
SC,mondai,2,3536,.060000000000
SC,monte carlo,2,3536,.060000000000
SC,maracana,2,3536,.060000000000
SC,nova itaberaba,2,3536,.060000000000
SC,nossa senhora de caravaggio,2,3536,.060000000000
SC,ibicare,2,3536,.060000000000
SC,ipira,2,3536,.060000000000
SC,jaguaruna,2,3536,.060000000000
SC,jabora,2,3536,.060000000000
SC,agronomica,2,3536,.060000000000
SC,agua doce,1,3536,.030000000000
SC,aguas frias,1,3536,.030000000000
SC,aguas mornas,1,3536,.030000000000
SC,agrolandia,1,3536,.030000000000
SC,abdon batista,1,3536,.030000000000
SC,jose boiteux,1,3536,.030000000000
SC,guaraciaba,1,3536,.030000000000
SC,iomere,1,3536,.030000000000
SC,ouro,1,3536,.030000000000
SC,paial,1,3536,.030000000000
SC,novo horizonte,1,3536,.030000000000
SC,paraiso,1,3536,.030000000000
SC,morro grande,1,3536,.030000000000
SC,monte castelo,1,3536,.030000000000
SC,macieira,1,3536,.030000000000
SC,lajeado grande,1,3536,.030000000000
SC,lebon regis,1,3536,.030000000000
SC,leoberto leal,1,3536,.030000000000
SC,lindoia do sul,1,3536,.030000000000
SC,bom retiro,1,3536,.030000000000
SC,calmon,1,3536,.030000000000
SC,belmonte,1,3536,.030000000000
SC,arroio trinta,1,3536,.030000000000
SC,arvoredo,1,3536,.030000000000
SC,atalanta,1,3536,.030000000000
SC,alto bela vista,1,3536,.030000000000
SC,angelina,1,3536,.030000000000
SC,cerro negro,1,3536,.030000000000
SC,chapadao do lageado,1,3536,.030000000000
SC,caxambu do sul,1,3536,.030000000000
SC,fragosos,1,3536,.030000000000
SC,frei rogerio,1,3536,.030000000000
SC,galvao,1,3536,.030000000000
SC,dona emma,1,3536,.030000000000
SC,coronel freitas,1,3536,.030000000000
SC,coronel martins,1,3536,.030000000000
SC,presidente nereu,1,3536,.030000000000
SC,rio dos cedros,1,3536,.030000000000
SC,rio rufino,1,3536,.030000000000
SC,romelandia,1,3536,.030000000000
SC,picarras,1,3536,.030000000000
SC,ponte alta do norte,1,3536,.030000000000
SC,presidente castello branco,1,3536,.030000000000
SC,santa rosa do sul,1,3536,.030000000000
SC,santa terezinha,1,3536,.030000000000
SC,santa cruz do timbo,1,3536,.030000000000
SC,sao cristovao do sul,1,3536,.030000000000
SC,sao bernardino,1,3536,.030000000000
SC,sao bonifacio,1,3536,.030000000000
SC,sao joao do itaperiu,1,3536,.030000000000
SC,tangara,1,3536,.030000000000
SC,treviso,1,3536,.030000000000
SC,vargeao,1,3536,.030000000000
SC,uniao do oeste,1,3536,.030000000000
SC,tunapolis,1,3536,.030000000000
BA,salvador,1209,3279,36.870000000000
BA,feira de santana,176,3279,5.370000000000
BA,vitoria da conquista,91,3279,2.780000000000
BA,lauro de freitas,73,3279,2.230000000000
BA,ilheus,72,3279,2.200000000000
BA,itabuna,60,3279,1.830000000000
BA,camacari,59,3279,1.800000000000
BA,barreiras,51,3279,1.560000000000
BA,juazeiro,44,3279,1.340000000000
BA,paulo afonso,40,3279,1.220000000000
BA,alagoinhas,39,3279,1.190000000000
BA,guanambi,38,3279,1.160000000000
BA,porto seguro,38,3279,1.160000000000
BA,eunapolis,37,3279,1.130000000000
BA,luis eduardo magalhaes,36,3279,1.100000000000
BA,jequie,34,3279,1.040000000000
BA,valenca,32,3279,.980000000000
BA,teixeira de freitas,28,3279,.850000000000
BA,santo antonio de jesus,28,3279,.850000000000
BA,jacobina,23,3279,.700000000000
BA,dias d'avila,23,3279,.700000000000
BA,brumado,21,3279,.640000000000
BA,simoes filho,21,3279,.640000000000
BA,senhor do bonfim,18,3279,.550000000000
BA,cruz das almas,17,3279,.520000000000
BA,itapetinga,17,3279,.520000000000
BA,serrinha,14,3279,.430000000000
BA,santa maria da vitoria,13,3279,.400000000000
BA,pojuca,13,3279,.400000000000
BA,itamaraju,12,3279,.370000000000
BA,irece,12,3279,.370000000000
BA,candeias,12,3279,.370000000000
BA,mata de sao joao,11,3279,.340000000000
BA,campo formoso,10,3279,.300000000000
BA,caetite,10,3279,.300000000000
BA,catu,10,3279,.300000000000
BA,itaberaba,10,3279,.300000000000
BA,macaubas,9,3279,.270000000000
BA,cicero dantas,9,3279,.270000000000
BA,conceicao do coite,9,3279,.270000000000
BA,bom jesus da lapa,9,3279,.270000000000
BA,santo amaro,9,3279,.270000000000
BA,tucano,8,3279,.240000000000
BA,ribeira do pombal,8,3279,.240000000000
BA,arraial d'ajuda,8,3279,.240000000000
BA,camamu,8,3279,.240000000000
BA,itacare,8,3279,.240000000000
BA,ipiau,8,3279,.240000000000
BA,ipira,8,3279,.240000000000
BA,inhambupe,7,3279,.210000000000
BA,ibotirama,7,3279,.210000000000
BA,madre de deus,7,3279,.210000000000
BA,ruy barbosa,7,3279,.210000000000
BA,potiragua,7,3279,.210000000000
BA,morro do chapeu,7,3279,.210000000000
BA,mucuri,7,3279,.210000000000
BA,nucleo residencial pilar,7,3279,.210000000000
BA,vera cruz,7,3279,.210000000000
BA,valente,6,3279,.180000000000
BA,ubaira,6,3279,.180000000000
BA,trancoso,6,3279,.180000000000
BA,seabra,6,3279,.180000000000
BA,medeiros neto,6,3279,.180000000000
BA,jeremoabo,6,3279,.180000000000
BA,camacan,6,3279,.180000000000
BA,canavieiras,6,3279,.180000000000
BA,casa nova,6,3279,.180000000000
BA,coribe,6,3279,.180000000000
BA,entre rios,6,3279,.180000000000
BA,esplanada,6,3279,.180000000000
BA,barra da estiva,6,3279,.180000000000
BA,andorinha,5,3279,.150000000000
BA,euclides da cunha,5,3279,.150000000000
BA,capim grosso,5,3279,.150000000000
BA,cansancao,5,3279,.150000000000
BA,ibicarai,5,3279,.150000000000
BA,iraquara,5,3279,.150000000000
BA,miguel calmon,5,3279,.150000000000
BA,paramirim,5,3279,.150000000000
BA,prado,5,3279,.150000000000
BA,livramento de nossa senhora,5,3279,.150000000000
BA,piritiba,5,3279,.150000000000
BA,remanso,5,3279,.150000000000
BA,sao sebastiao do passe,5,3279,.150000000000
BA,sobradinho,5,3279,.150000000000
BA,santa cruz cabralia,5,3279,.150000000000
BA,santo estevao,5,3279,.150000000000
BA,utinga,5,3279,.150000000000
BA,una,5,3279,.150000000000
BA,ubaitaba,4,3279,.120000000000
BA,uibai,4,3279,.120000000000
BA,uaua,4,3279,.120000000000
BA,teolandia,4,3279,.120000000000
BA,tanhacu,4,3279,.120000000000
BA,serra do ramalho,4,3279,.120000000000
BA,riachao do jacuipe,4,3279,.120000000000
BA,riacho de santana,4,3279,.120000000000
BA,posto da mata,4,3279,.120000000000
BA,presidente tancredo neves,4,3279,.120000000000
BA,queimadas,4,3279,.120000000000
BA,pilao arcado,4,3279,.120000000000
BA,mutuipe,4,3279,.120000000000
BA,nazare,4,3279,.120000000000
BA,maracas,4,3279,.120000000000
BA,itabela,4,3279,.120000000000
BA,iacu,4,3279,.120000000000
BA,itiuba,4,3279,.120000000000
BA,coaraci,4,3279,.120000000000
BA,gandu,4,3279,.120000000000
BA,crisopolis,4,3279,.120000000000
BA,alcobaca,4,3279,.120000000000
BA,buerarema,4,3279,.120000000000
BA,cachoeira,4,3279,.120000000000
BA,cacule,3,3279,.090000000000
BA,barra do choca,3,3279,.090000000000
BA,barra do mendes,3,3279,.090000000000
BA,amelia rodrigues,3,3279,.090000000000
BA,araci,3,3279,.090000000000
BA,dom basilio,3,3279,.090000000000
BA,curaca,3,3279,.090000000000
BA,coronel joao sa,3,3279,.090000000000
BA,conceicao do jacuipe,3,3279,.090000000000
BA,caravelas,3,3279,.090000000000
BA,candido sales,3,3279,.090000000000
BA,caldeirao grande,3,3279,.090000000000
BA,belo campo,3,3279,.090000000000
BA,ituacu,3,3279,.090000000000
BA,itubera,3,3279,.090000000000
BA,jacaraci,3,3279,.090000000000
BA,itapitanga,3,3279,.090000000000
BA,itarantim,3,3279,.090000000000
BA,itatim,3,3279,.090000000000
BA,itirucu,3,3279,.090000000000
BA,itajuipe,3,3279,.090000000000
BA,itamari,3,3279,.090000000000
BA,itambe,3,3279,.090000000000
BA,formosa do rio preto,3,3279,.090000000000
BA,ibicoara,3,3279,.090000000000
BA,nova soure,3,3279,.090000000000
BA,olindina,3,3279,.090000000000
BA,pindobacu,3,3279,.090000000000
BA,presidente dutra,3,3279,.090000000000
BA,rio de contas,3,3279,.090000000000
BA,rio do pires,3,3279,.090000000000
BA,rio real,3,3279,.090000000000
BA,rodelas,3,3279,.090000000000
BA,serrolandia,3,3279,.090000000000
BA,tabocas do brejo velho,3,3279,.090000000000
BA,sao francisco do conde,3,3279,.090000000000
BA,sao domingos,3,3279,.090000000000
BA,santa ines,3,3279,.090000000000
BA,quixabeira,3,3279,.090000000000
BA,santaluz,3,3279,.090000000000
BA,santana,3,3279,.090000000000
BA,tanque novo,3,3279,.090000000000
BA,teofilandia,3,3279,.090000000000
BA,xique-xique,3,3279,.090000000000
BA,wanderley,2,3279,.060000000000
BA,wenceslau guimaraes,2,3279,.060000000000
BA,vereda,2,3279,.060000000000
BA,tapiramuta,2,3279,.060000000000
BA,ubata,2,3279,.060000000000
BA,urandi,2,3279,.060000000000
BA,urucuca,2,3279,.060000000000
BA,santa teresinha,2,3279,.060000000000
BA,sao felipe,2,3279,.060000000000
BA,sao jose da vitoria,2,3279,.060000000000
BA,sitio do quinto,2,3279,.060000000000
BA,serra dourada,2,3279,.060000000000
BA,sapeacu,2,3279,.060000000000
BA,saude,2,3279,.060000000000
BA,rio do antonio,2,3279,.060000000000
BA,quijingue,2,3279,.060000000000
BA,piripa,2,3279,.060000000000
BA,pocoes,2,3279,.060000000000
BA,pintadas,2,3279,.060000000000
BA,pindai,2,3279,.060000000000
BA,piata,2,3279,.060000000000
BA,oliveira dos brejinhos,2,3279,.060000000000
BA,palmeiras,2,3279,.060000000000
BA,paripiranga,2,3279,.060000000000
BA,muquem do sao francisco,2,3279,.060000000000
BA,nova canaa,2,3279,.060000000000
BA,maragogipe,2,3279,.060000000000
BA,mascote,2,3279,.060000000000
BA,morpara,2,3279,.060000000000
BA,milagres,2,3279,.060000000000
BA,monte gordo,2,3279,.060000000000
BA,mairi,2,3279,.060000000000
BA,ibipitanga,2,3279,.060000000000
BA,elisio medrado,2,3279,.060000000000
BA,ichu,2,3279,.060000000000
BA,ibirataia,2,3279,.060000000000
BA,iramaia,2,3279,.060000000000
BA,itabatan,2,3279,.060000000000
BA,itagi,2,3279,.060000000000
BA,itagiba,2,3279,.060000000000
BA,irara,2,3279,.060000000000
BA,ibiassuce,2,3279,.060000000000
BA,iguai,2,3279,.060000000000
BA,itapicuru,2,3279,.060000000000
BA,itororo,2,3279,.060000000000
BA,jaguaquara,2,3279,.060000000000
BA,jucurucu,2,3279,.060000000000
BA,jussari,2,3279,.060000000000
BA,carinhanha,2,3279,.060000000000
BA,catu de abrantes,2,3279,.060000000000
BA,caturama,2,3279,.060000000000
BA,conceicao da feira,2,3279,.060000000000
BA,castro alves,2,3279,.060000000000
BA,conde,2,3279,.060000000000
BA,correntina,2,3279,.060000000000
BA,dario meira,2,3279,.060000000000
BA,cristopolis,2,3279,.060000000000
BA,guaratinga,2,3279,.060000000000
BA,fatima,2,3279,.060000000000
BA,antonio cardoso,2,3279,.060000000000
BA,abaira,2,3279,.060000000000
BA,abare,2,3279,.060000000000
BA,abrantes,2,3279,.060000000000
BA,barro alto,2,3279,.060000000000
BA,baianopolis,2,3279,.060000000000
BA,arembepe,2,3279,.060000000000
BA,barra,2,3279,.060000000000
BA,buritirama,2,3279,.060000000000
BA,bom jesus da serra,2,3279,.060000000000
BA,boninal,2,3279,.060000000000
BA,bonito,2,3279,.060000000000
BA,boquira,1,3279,.030000000000
BA,botupora,1,3279,.030000000000
BA,brejoes,1,3279,.030000000000
BA,brejolandia,1,3279,.030000000000
BA,brotas de macaubas,1,3279,.030000000000
BA,cabaceiras do paraguacu,1,3279,.030000000000
BA,caem,1,3279,.030000000000
BA,caetanos,1,3279,.030000000000
BA,aribice,1,3279,.030000000000
BA,arraial d ajuda,1,3279,.030000000000
BA,baixa grande,1,3279,.030000000000
BA,banzae,1,3279,.030000000000
BA,barro preto,1,3279,.030000000000
BA,barrocas,1,3279,.030000000000
BA,belmonte,1,3279,.030000000000
BA,barra do tarrachil,1,3279,.030000000000
BA,acajutiba,1,3279,.030000000000
BA,adustina,1,3279,.030000000000
BA,antonio goncalves,1,3279,.030000000000
BA,apora,1,3279,.030000000000
BA,apuarema,1,3279,.030000000000
BA,aracatu,1,3279,.030000000000
BA,aramari,1,3279,.030000000000
BA,arataca,1,3279,.030000000000
BA,angical,1,3279,.030000000000
BA,anguera,1,3279,.030000000000
BA,america dourada,1,3279,.030000000000
BA,anage,1,3279,.030000000000
BA,andarai,1,3279,.030000000000
BA,amargosa,1,3279,.030000000000
BA,filadelfia,1,3279,.030000000000
BA,erico cardoso,1,3279,.030000000000
BA,heliopolis,1,3279,.030000000000
BA,humildes,1,3279,.030000000000
BA,gentio do ouro,1,3279,.030000000000
BA,gongogi,1,3279,.030000000000
BA,governador mangabeira,1,3279,.030000000000
BA,dom macedo costa,1,3279,.030000000000
BA,dias d avila,1,3279,.030000000000
BA,cotegipe,1,3279,.030000000000
BA,cravolandia,1,3279,.030000000000
BA,condeuba,1,3279,.030000000000
BA,coracao de maria,1,3279,.030000000000
BA,cordeiros,1,3279,.030000000000
BA,cipo,1,3279,.030000000000
BA,conceicao do almeida,1,3279,.030000000000
BA,cocos,1,3279,.030000000000
BA,central,1,3279,.030000000000
BA,chorrocho,1,3279,.030000000000
BA,carnaiba do sertao,1,3279,.030000000000
BA,caraibas,1,3279,.030000000000
BA,biritinga,1,3279,.030000000000
BA,cairu,1,3279,.030000000000
BA,caldas do jorro,1,3279,.030000000000
BA,campo alegre de lourdes,1,3279,.030000000000
BA,canudos,1,3279,.030000000000
BA,capela do alto alegre,1,3279,.030000000000
BA,candeal,1,3279,.030000000000
BA,canapolis,1,3279,.030000000000
BA,canarana,1,3279,.030000000000
BA,jussiape,1,3279,.030000000000
BA,lagoa real,1,3279,.030000000000
BA,lamarao,1,3279,.030000000000
BA,maiquinique,1,3279,.030000000000
BA,jandaira,1,3279,.030000000000
BA,jaua,1,3279,.030000000000
BA,jacuipe,1,3279,.030000000000
BA,jiquirica,1,3279,.030000000000
BA,joao dourado,1,3279,.030000000000
BA,itamira,1,3279,.030000000000
BA,itanhem,1,3279,.030000000000
BA,itaparica,1,3279,.030000000000
BA,itape,1,3279,.030000000000
BA,ipecaeta,1,3279,.030000000000
BA,ipupiara,1,3279,.030000000000
BA,itagimirim,1,3279,.030000000000
BA,itaguacu da bahia,1,3279,.030000000000
BA,itaju do colonia,1,3279,.030000000000
BA,ibitiara,1,3279,.030000000000
BA,ibitira,1,3279,.030000000000
BA,ibitita,1,3279,.030000000000
BA,igapora,1,3279,.030000000000
BA,igrapiuna,1,3279,.030000000000
BA,ibiajara,1,3279,.030000000000
BA,ibiraja,1,3279,.030000000000
BA,ibirapua,1,3279,.030000000000
BA,ibipeba,1,3279,.030000000000
BA,mansidao,1,3279,.030000000000
BA,lencois,1,3279,.030000000000
BA,monte santo,1,3279,.030000000000
BA,morro de sao paulo,1,3279,.030000000000
